order_line_id;order_id;order_date;customer_id;book_id
87636;48777;2025-11-14;3737;537
87637;48778;2025-08-03;5017;655
87638;48778;2025-08-03;5017;616
87639;48779;2023-01-19;1888;414
87640;48779;2023-01-19;1888;52
87641;48780;2025-02-15;4135;326
87642;48780;2025-02-15;4135;291
87643;48781;2025-06-18;2325;302
87644;48781;2025-06-18;2325;101
87645;48782;2024-01-21;4103;248
87646;48782;2024-01-21;4103;536
87647;48783;2024-12-08;5686;1
87648;48784;2023-02-04;617;310
87649;48785;2023-11-19;1966;1
87650;48786;2025-04-29;1648;427
87651;48786;2025-04-29;1648;236
87652;48787;2023-01-08;5800;362
87653;48788;2023-02-22;289;644
87654;48788;2023-02-22;289;503
87655;48789;2023-10-12;1828;115
87656;48789;2023-10-12;1828;626
87657;48790;2024-12-23;4673;1
87658;48791;2023-04-08;951;160
87659;48792;2025-07-13;5656;601
87660;48792;2025-07-13;5656;128
87661;48792;2025-07-13;5656;515
87662;48792;2025-07-13;5656;146
87663;48792;2025-07-13;5656;201
87664;48793;2023-03-09;4828;688
87665;48794;2025-04-17;3464;108
87666;48795;2025-09-16;5502;420
87667;48795;2025-09-16;5502;1
87668;48796;2025-01-30;5178;415
87669;48797;2023-08-23;4121;285
87670;48797;2023-08-23;4121;88
87671;48798;2025-10-02;238;501
87672;48798;2025-10-02;238;502
87673;48799;2025-05-26;3096;322
87674;48799;2025-05-26;3096;505
87675;48800;2024-03-01;3623;1
87676;48801;2025-08-05;3551;203
87677;48802;2025-03-29;2656;251
87678;48803;2023-07-05;1213;248
87679;48804;2025-05-22;4439;111
87680;48805;2025-09-04;2875;73
87681;48805;2025-09-04;2875;5
87682;48806;2025-09-09;3076;5
87683;48806;2025-09-09;3076;201
87684;48807;2023-11-16;2914;295
87685;48808;2024-08-19;3809;149
87686;48808;2024-08-19;3809;101
87687;48809;2025-06-18;853;116
87688;48810;2025-05-20;4766;401
87689;48811;2024-11-03;1832;1
87690;48811;2024-11-03;1832;87
87691;48811;2024-11-03;1832;429
87692;48812;2023-10-08;3495;1
87693;48813;2023-12-21;6054;263
87694;48813;2023-12-21;6054;1
87695;48814;2024-02-21;838;263
87696;48814;2024-02-21;838;1
87697;48815;2023-01-16;4587;289
87698;48816;2025-01-18;4358;626
87699;48817;2023-02-24;851;88
87700;48817;2023-02-24;851;686
87701;48818;2024-10-18;663;487
87702;48819;2023-03-03;652;101
87703;48820;2024-05-17;974;614
87704;48821;2024-10-24;2548;226
87705;48822;2024-09-30;3165;339
87706;48823;2023-02-01;4339;71
87707;48823;2023-02-01;4339;289
87708;48823;2023-02-01;4339;265
87709;48823;2023-02-01;4339;295
87710;48824;2024-02-19;3327;642
87711;48824;2024-02-19;3327;320
87712;48824;2024-02-19;3327;1
87713;48825;2024-04-22;5825;371
87714;48825;2024-04-22;5825;453
87715;48825;2024-04-22;5825;1
87716;48825;2024-04-22;5825;269
87717;48826;2025-03-17;4608;101
87718;48826;2025-03-17;4608;302
87719;48826;2025-03-17;4608;308
87720;48827;2023-01-03;5083;295
87721;48828;2024-02-10;2690;101
87722;48829;2023-04-22;6160;54
87723;48829;2023-04-22;6160;101
87724;48830;2023-06-24;5716;310
87725;48830;2023-06-24;5716;94
87726;48831;2025-07-06;3060;1
87727;48831;2025-07-06;3060;5
87728;48831;2025-07-06;3060;2
87729;48832;2023-11-16;235;429
87730;48833;2025-10-17;1996;262
87731;48833;2025-10-17;1996;601
87732;48834;2023-12-11;3772;248
87733;48834;2023-12-11;3772;310
87734;48835;2024-06-01;5627;309
87735;48835;2024-06-01;5627;341
87736;48835;2024-06-01;5627;685
87737;48836;2025-01-05;1405;516
87738;48837;2024-03-05;5856;619
87739;48837;2024-03-05;5856;101
87740;48837;2024-03-05;5856;395
87741;48838;2023-11-27;850;235
87742;48838;2023-11-27;850;254
87743;48839;2024-09-12;4706;603
87744;48839;2024-09-12;4706;111
87745;48839;2024-09-12;4706;339
87746;48840;2024-12-19;4586;411
87747;48841;2023-02-01;2886;94
87748;48841;2023-02-01;2886;320
87749;48842;2024-08-08;2209;309
87750;48842;2024-08-08;2209;415
87751;48842;2024-08-08;2209;345
87752;48842;2024-08-08;2209;116
87753;48843;2024-10-15;3877;465
87754;48844;2025-08-27;1170;518
87755;48844;2025-08-27;1170;402
87756;48845;2025-10-01;5988;567
87757;48845;2025-10-01;5988;201
87758;48846;2023-02-04;1199;603
87759;48846;2023-02-04;1199;426
87760;48847;2025-10-22;4445;401
87761;48848;2024-07-12;426;603
87762;48849;2023-11-13;6141;637
87763;48849;2023-11-13;6141;636
87764;48850;2025-02-16;5247;453
87765;48851;2025-10-06;2293;201
87766;48852;2023-09-06;1002;64
87767;48853;2025-12-15;259;368
87768;48854;2023-02-17;3174;235
87769;48855;2024-11-28;4602;208
87770;48855;2024-11-28;4602;103
87771;48855;2024-11-28;4602;101
87772;48856;2023-12-17;2128;518
87773;48857;2023-09-19;495;514
87774;48858;2024-06-02;6028;3
87775;48859;2025-02-04;1732;1
87776;48859;2025-02-04;1732;3
87777;48859;2025-02-04;1732;621
87778;48860;2023-05-27;1480;522
87779;48861;2023-11-28;4289;1
87780;48861;2023-11-28;4289;503
87781;48862;2025-11-15;1537;340
87782;48862;2025-11-15;1537;401
87783;48863;2023-08-21;4544;389
87784;48864;2024-07-18;1938;101
87785;48865;2025-05-16;3903;647
87786;48866;2025-12-07;2096;375
87787;48866;2025-12-07;2096;504
87788;48867;2024-03-10;6225;110
87789;48868;2023-07-21;2233;64
87790;48868;2023-07-21;2233;679
87791;48868;2023-07-21;2233;414
87792;48869;2023-07-09;2672;652
87793;48870;2024-10-06;841;165
87794;48871;2024-07-01;3985;517
87795;48872;2023-03-15;396;471
87796;48872;2023-03-15;396;614
87797;48872;2023-03-15;396;648
87798;48873;2023-02-26;4761;101
87799;48874;2023-06-08;3207;109
87800;48874;2023-06-08;3207;362
87801;48875;2025-04-17;1150;111
87802;48876;2023-08-06;5134;507
87803;48876;2023-08-06;5134;603
87804;48877;2025-04-25;1281;503
87805;48877;2025-04-25;1281;444
87806;48878;2023-06-05;588;426
87807;48879;2024-02-28;3392;483
87808;48879;2024-02-28;3392;1
87809;48880;2024-01-24;2110;1
87810;48881;2025-01-18;4950;233
87811;48882;2023-12-15;3747;323
87812;48882;2023-12-15;3747;576
87813;48883;2023-11-18;583;414
87814;48884;2024-05-01;3189;33
87815;48884;2024-05-01;3189;420
87816;48885;2025-02-23;888;1
87817;48886;2025-08-29;1527;106
87818;48887;2024-09-04;3612;415
87819;48888;2023-04-18;2688;152
87820;48889;2025-07-21;1246;38
87821;48890;2025-12-23;3543;622
87822;48891;2025-09-14;1976;12
87823;48892;2025-10-04;279;140
87824;48892;2025-10-04;279;11
87825;48892;2025-10-04;279;103
87826;48893;2024-10-15;5750;309
87827;48893;2024-10-15;5750;7
87828;48894;2023-12-08;90;142
87829;48895;2025-05-24;4002;304
87830;48895;2025-05-24;4002;401
87831;48896;2024-11-20;4751;411
87832;48896;2024-11-20;4751;546
87833;48897;2023-05-22;4841;235
87834;48898;2023-03-09;1432;527
87835;48898;2023-03-09;1432;448
87836;48898;2023-03-09;1432;627
87837;48899;2023-08-22;5082;343
87838;48900;2025-10-02;2865;601
87839;48901;2024-03-27;3953;115
87840;48901;2024-03-27;3953;1
87841;48902;2023-10-13;4531;1
87842;48903;2025-02-14;4109;107
87843;48904;2024-03-30;2852;120
87844;48904;2024-03-30;2852;611
87845;48904;2024-03-30;2852;503
87846;48904;2024-03-30;2852;101
87847;48905;2023-03-28;1552;329
87848;48905;2023-03-28;1552;603
87849;48906;2023-11-28;3131;310
87850;48906;2023-11-28;3131;87
87851;48906;2023-11-28;3131;521
87852;48906;2023-11-28;3131;422
87853;48907;2023-07-07;579;101
87854;48908;2023-07-25;1008;354
87855;48908;2023-07-25;1008;603
87856;48908;2023-07-25;1008;93
87857;48909;2023-02-20;2962;95
87858;48909;2023-02-20;2962;344
87859;48910;2024-07-27;772;562
87860;48910;2024-07-27;772;340
87861;48911;2023-05-15;4008;581
87862;48912;2025-12-30;725;513
87863;48913;2023-06-09;1248;448
87864;48914;2023-12-27;5513;502
87865;48915;2025-10-09;5564;4
87866;48915;2025-10-09;5564;24
87867;48915;2025-10-09;5564;306
87868;48916;2024-09-14;4780;3
87869;48917;2024-08-26;6139;518
87870;48917;2024-08-26;6139;1
87871;48918;2025-02-01;4198;426
87872;48918;2025-02-01;4198;263
87873;48919;2023-11-10;5714;142
87874;48919;2023-11-10;5714;248
87875;48920;2023-09-29;1004;321
87876;48921;2025-08-10;4551;438
87877;48921;2025-08-10;4551;430
87878;48921;2025-08-10;4551;241
87879;48922;2024-04-12;5700;352
87880;48923;2024-09-29;5303;279
87881;48923;2024-09-29;5303;309
87882;48923;2024-09-29;5303;208
87883;48924;2025-10-23;4043;100
87884;48924;2025-10-23;4043;310
87885;48925;2025-11-13;5491;206
87886;48925;2025-11-13;5491;301
87887;48926;2023-02-04;4736;127
87888;48926;2023-02-04;4736;95
87889;48927;2025-09-17;408;601
87890;48927;2025-09-17;408;302
87891;48927;2025-09-17;408;395
87892;48928;2023-10-27;1732;320
87893;48928;2023-10-27;1732;340
87894;48928;2023-10-27;1732;396
87895;48929;2023-12-23;4826;1
87896;48930;2025-04-01;4095;512
87897;48931;2023-03-28;825;101
87898;48932;2023-05-15;4589;414
87899;48932;2023-05-15;4589;265
87900;48932;2023-05-15;4589;321
87901;48933;2025-08-02;446;3
87902;48933;2025-08-02;446;506
87903;48934;2024-07-09;1989;321
87904;48934;2024-07-09;1989;514
87905;48934;2024-07-09;1989;482
87906;48935;2023-09-13;2149;95
87907;48936;2025-10-18;5851;637
87908;48937;2023-06-06;199;54
87909;48937;2023-06-06;199;345
87910;48938;2023-07-25;5890;642
87911;48938;2023-07-25;5890;310
87912;48939;2025-01-21;4086;26
87913;48939;2025-01-21;4086;330
87914;48939;2025-01-21;4086;101
87915;48940;2025-08-25;80;237
87916;48941;2023-01-16;3868;320
87917;48941;2023-01-16;3868;95
87918;48942;2025-04-22;3027;401
87919;48942;2025-04-22;3027;327
87920;48943;2025-01-25;4344;1
87921;48943;2025-01-25;4344;103
87922;48943;2025-01-25;4344;238
87923;48944;2025-02-10;2858;640
87924;48945;2023-12-03;105;268
87925;48945;2023-12-03;105;94
87926;48946;2025-04-08;3704;101
87927;48947;2024-05-23;3508;323
87928;48948;2023-12-03;2160;235
87929;48948;2023-12-03;2160;1
87930;48948;2023-12-03;2160;323
87931;48948;2023-12-03;2160;532
87932;48949;2023-06-27;5851;248
87933;48949;2023-06-27;5851;99
87934;48950;2024-06-17;118;283
87935;48951;2024-11-16;1576;502
87936;48952;2024-07-07;4470;3
87937;48952;2024-07-07;4470;1
87938;48952;2024-07-07;4470;623
87939;48953;2023-08-03;2740;285
87940;48953;2023-08-03;2740;124
87941;48953;2023-08-03;2740;235
87942;48954;2025-10-06;2340;1
87943;48955;2023-01-30;2258;263
87944;48955;2023-01-30;2258;52
87945;48956;2025-09-23;2696;107
87946;48957;2023-06-20;1088;254
87947;48957;2023-06-20;1088;426
87948;48958;2023-08-04;4916;321
87949;48958;2023-08-04;4916;235
87950;48959;2024-05-23;4530;279
87951;48959;2024-05-23;4530;687
87952;48960;2025-04-29;1764;627
87953;48961;2023-05-25;5405;87
87954;48961;2023-05-25;5405;235
87955;48962;2023-02-20;5107;608
87956;48963;2025-01-15;5892;611
87957;48964;2024-01-11;1708;235
87958;48964;2024-01-11;1708;523
87959;48965;2024-03-03;1450;1
87960;48965;2024-03-03;1450;101
87961;48966;2024-01-14;8;235
87962;48966;2024-01-14;8;263
87963;48967;2025-01-03;5735;462
87964;48967;2025-01-03;5735;101
87965;48968;2024-11-30;4326;3
87966;48968;2024-11-30;4326;7
87967;48969;2023-05-27;6006;95
87968;48970;2024-05-21;1302;108
87969;48971;2025-12-12;3112;102
87970;48971;2025-12-12;3112;301
87971;48972;2023-03-23;5214;553
87972;48973;2024-08-15;4010;329
87973;48973;2024-08-15;4010;582
87974;48974;2023-07-18;5919;423
87975;48975;2025-08-18;5100;303
87976;48975;2025-08-18;5100;2
87977;48976;2025-10-07;3123;387
87978;48976;2025-10-07;3123;544
87979;48977;2024-06-22;2511;381
87980;48977;2024-06-22;2511;3
87981;48978;2024-11-13;5196;251
87982;48979;2023-07-13;2983;254
87983;48979;2023-07-13;2983;426
87984;48980;2023-03-12;2209;235
87985;48981;2025-08-13;827;601
87986;48982;2024-05-19;1028;227
87987;48983;2023-06-24;1239;414
87988;48984;2025-02-03;6218;615
87989;48985;2024-02-05;2608;394
87990;48985;2024-02-05;2608;323
87991;48986;2025-02-08;1286;1
87992;48986;2025-02-08;1286;382
87993;48986;2025-02-08;1286;310
87994;48987;2024-03-31;5081;348
87995;48987;2024-03-31;5081;1
87996;48988;2023-03-13;682;440
87997;48988;2023-03-13;682;321
87998;48989;2024-02-10;3618;1
87999;48990;2025-06-07;5202;229
88000;48991;2024-04-10;2532;536
88001;48991;2024-04-10;2532;1
88002;48992;2025-10-03;5361;204
88003;48992;2025-10-03;5361;602
88004;48993;2025-07-06;2758;201
88005;48994;2023-07-01;6136;54
88006;48994;2023-07-01;6136;64
88007;48995;2025-05-05;2661;238
88008;48995;2025-05-05;2661;224
88009;48996;2025-08-22;2679;612
88010;48996;2025-08-22;2679;387
88011;48996;2025-08-22;2679;231
88012;48997;2024-02-12;182;235
88013;48997;2024-02-12;182;265
88014;48997;2024-02-12;182;105
88015;48998;2024-06-20;4058;439
88016;48998;2024-06-20;4058;235
88017;48999;2023-12-07;5247;263
88018;49000;2024-08-08;5073;538
88019;49000;2024-08-08;5073;7
88020;49001;2024-05-10;1868;1
88021;49001;2024-05-10;1868;321
88022;49002;2023-06-13;1131;101
88023;49002;2023-06-13;1131;54
88024;49003;2025-06-10;2619;229
88025;49004;2023-12-23;103;1
88026;49004;2023-12-23;103;54
88027;49005;2024-05-28;1494;71
88028;49005;2024-05-28;1494;502
88029;49006;2024-05-04;800;603
88030;49006;2024-05-04;800;105
88031;49007;2023-05-07;2590;572
88032;49007;2023-05-07;2590;335
88033;49008;2023-01-08;5810;644
88034;49009;2025-04-14;3811;3
88035;49009;2025-04-14;3811;322
88036;49009;2025-04-14;3811;1
88037;49010;2024-08-05;2496;208
88038;49011;2023-11-23;2997;651
88039;49012;2025-01-10;6066;576
88040;49013;2023-03-29;3446;127
88041;49013;2023-03-29;3446;88
88042;49013;2023-03-29;3446;265
88043;49014;2023-09-11;3787;347
88044;49014;2023-09-11;3787;370
88045;49015;2024-10-10;2260;355
88046;49015;2024-10-10;2260;309
88047;49016;2024-03-10;879;335
88048;49016;2024-03-10;879;1
88049;49017;2024-12-01;275;230
88050;49018;2025-05-14;5658;304
88051;49019;2023-07-18;4593;612
88052;49020;2023-06-16;1633;422
88053;49021;2023-03-24;890;502
88054;49021;2023-03-24;890;95
88055;49022;2024-01-17;4009;503
88056;49023;2023-04-12;576;101
88057;49024;2025-07-16;23;224
88058;49025;2024-08-05;1609;611
88059;49025;2024-08-05;1609;321
88060;49026;2025-03-20;1823;1
88061;49026;2025-03-20;1823;15
88062;49027;2024-07-18;4075;112
88063;49028;2023-09-22;2480;503
88064;49028;2023-09-22;2480;235
88065;49028;2023-09-22;2480;101
88066;49028;2023-09-22;2480;115
88067;49029;2023-04-04;4239;507
88068;49030;2023-04-20;5892;235
88069;49030;2023-04-20;5892;503
88070;49031;2025-10-30;3493;202
88071;49031;2025-10-30;3493;613
88072;49031;2025-10-30;3493;413
88073;49031;2025-10-30;3493;461
88074;49032;2025-03-24;3951;3
88075;49033;2025-05-08;5117;9
88076;49033;2025-05-08;5117;108
88077;49034;2024-06-19;6250;45
88078;49034;2024-06-19;6250;1
88079;49035;2025-09-16;5788;410
88080;49036;2025-10-27;929;507
88081;49036;2025-10-27;929;5
88082;49037;2023-08-24;519;513
88083;49037;2023-08-24;519;523
88084;49038;2024-09-02;5232;348
88085;49038;2024-09-02;5232;507
88086;49039;2023-02-12;2419;518
88087;49040;2025-12-16;2534;4
88088;49041;2023-07-03;1416;583
88089;49042;2024-10-29;5719;594
88090;49042;2024-10-29;5719;502
88091;49043;2024-04-18;1165;422
88092;49044;2025-01-21;4525;577
88093;49044;2025-01-21;4525;411
88094;49045;2025-03-06;2759;291
88095;49045;2025-03-06;2759;302
88096;49045;2025-03-06;2759;101
88097;49046;2023-11-05;790;289
88098;49047;2025-02-20;2074;64
88099;49048;2024-11-12;3235;411
88100;49049;2023-06-27;5586;64
88101;49049;2023-06-27;5586;310
88102;49049;2023-06-27;5586;93
88103;49049;2023-06-27;5586;87
88104;49050;2025-10-30;2593;268
88105;49051;2023-07-07;2131;502
88106;49051;2023-07-07;2131;64
88107;49051;2023-07-07;2131;94
88108;49052;2023-03-17;922;100
88109;49052;2023-03-17;922;289
88110;49053;2023-02-25;1791;630
88111;49053;2023-02-25;1791;235
88112;49054;2023-07-14;1758;263
88113;49054;2023-07-14;1758;101
88114;49055;2025-12-19;3443;302
88115;49055;2025-12-19;3443;102
88116;49055;2025-12-19;3443;504
88117;49056;2023-07-30;1856;528
88118;49056;2023-07-30;1856;459
88119;49056;2023-07-30;1856;514
88120;49057;2025-03-27;1221;406
88121;49057;2025-03-27;1221;612
88122;49057;2025-03-27;1221;502
88123;49058;2024-02-01;5926;1
88124;49058;2024-02-01;5926;592
88125;49059;2024-10-29;1085;208
88126;49059;2024-10-29;1085;276
88127;49059;2024-10-29;1085;265
88128;49060;2025-10-16;4197;86
88129;49060;2025-10-16;4197;304
88130;49061;2025-07-27;5893;304
88131;49061;2025-07-27;5893;10
88132;49062;2023-08-02;2016;108
88133;49062;2023-08-02;2016;88
88134;49063;2024-01-31;439;1
88135;49064;2024-05-08;5720;320
88136;49064;2024-05-08;5720;192
88137;49065;2024-02-15;756;502
88138;49065;2024-02-15;756;235
88139;49065;2024-02-15;756;462
88140;49066;2023-06-15;97;612
88141;49067;2025-11-02;4002;305
88142;49068;2025-03-12;1379;630
88143;49068;2025-03-12;1379;502
88144;49068;2025-03-12;1379;263
88145;49068;2025-03-12;1379;669
88146;49069;2025-01-22;755;101
88147;49069;2025-01-22;755;316
88148;49070;2025-04-12;6069;101
88149;49070;2025-04-12;6069;516
88150;49071;2025-10-25;2133;626
88151;49071;2025-10-25;2133;301
88152;49072;2023-01-12;3606;507
88153;49073;2023-08-02;1159;335
88154;49074;2023-06-29;4078;628
88155;49075;2025-02-05;2682;288
88156;49075;2025-02-05;2682;135
88157;49076;2025-10-07;2747;563
88158;49076;2025-10-07;2747;610
88159;49077;2023-01-08;3990;289
88160;49077;2023-01-08;3990;615
88161;49077;2023-01-08;3990;263
88162;49078;2024-10-28;573;103
88163;49079;2024-04-29;5923;420
88164;49080;2025-05-10;1549;502
88165;49080;2025-05-10;1549;16
88166;49081;2024-07-04;4916;208
88167;49082;2024-10-29;4267;45
88168;49083;2023-09-29;4020;489
88169;49084;2023-12-31;514;310
88170;49085;2024-12-05;275;103
88171;49086;2023-04-19;3589;502
88172;49087;2025-12-17;3400;401
88173;49087;2025-12-17;3400;205
88174;49088;2025-04-11;176;498
88175;49089;2023-04-20;2015;87
88176;49090;2025-07-06;4503;201
88177;49091;2025-02-07;5637;384
88178;49091;2025-02-07;5637;3
88179;49092;2024-11-08;6180;7
88180;49092;2024-11-08;6180;329
88181;49093;2023-07-14;3920;623
88182;49093;2023-07-14;3920;54
88183;49093;2023-07-14;3920;480
88184;49093;2023-07-14;3920;614
88185;49094;2025-05-17;762;304
88186;49094;2025-05-17;762;307
88187;49094;2025-05-17;762;302
88188;49094;2025-05-17;762;513
88189;49095;2025-03-06;4466;414
88190;49095;2025-03-06;4466;302
88191;49096;2025-07-26;5437;105
88192;49097;2025-06-18;2809;327
88193;49098;2024-12-25;4715;101
88194;49099;2025-03-30;5293;7
88195;49099;2025-03-30;5293;607
88196;49099;2025-03-30;5293;220
88197;49099;2025-03-30;5293;502
88198;49099;2025-03-30;5293;19
88199;49100;2024-08-23;3278;268
88200;49100;2024-08-23;3278;283
88201;49101;2024-08-19;3557;208
88202;49101;2024-08-19;3557;513
88203;49102;2024-05-16;4650;424
88204;49103;2023-07-11;4663;329
88205;49103;2023-07-11;4663;345
88206;49103;2023-07-11;4663;321
88207;49103;2023-07-11;4663;254
88208;49104;2024-07-06;2728;618
88209;49104;2024-07-06;2728;1
88210;49105;2025-01-14;996;385
88211;49105;2025-01-14;996;396
88212;49106;2023-07-12;4051;248
88213;49106;2023-07-12;4051;295
88214;49106;2023-07-12;4051;263
88215;49106;2023-07-12;4051;64
88216;49107;2025-08-30;5122;212
88217;49108;2024-10-29;4163;3
88218;49108;2024-10-29;4163;607
88219;49108;2024-10-29;4163;426
88220;49109;2025-04-21;3251;304
88221;49110;2024-07-29;5334;632
88222;49111;2023-08-21;3136;140
88223;49112;2025-07-27;842;328
88224;49113;2025-09-11;2403;401
88225;49113;2025-09-11;2403;264
88226;49114;2023-02-22;1010;130
88227;49114;2023-02-22;1010;423
88228;49115;2025-06-15;782;248
88229;49116;2024-01-05;5698;248
88230;49117;2024-02-24;943;263
88231;49118;2025-07-08;2056;201
88232;49118;2025-07-08;2056;224
88233;49119;2023-12-30;2442;1
88234;49120;2024-04-21;1203;254
88235;49121;2024-11-03;757;109
88236;49121;2024-11-03;757;1
88237;49122;2023-04-24;2262;321
88238;49122;2023-04-24;2262;101
88239;49123;2024-08-16;2740;415
88240;49123;2024-08-16;2740;105
88241;49124;2024-01-06;5707;108
88242;49124;2024-01-06;5707;265
88243;49125;2025-09-19;4024;207
88244;49126;2024-09-12;1151;481
88245;49126;2024-09-12;1151;537
88246;49127;2023-11-27;5077;321
88247;49127;2023-11-27;5077;518
88248;49128;2024-02-03;2574;696
88249;49129;2024-07-18;5303;103
88250;49130;2025-08-04;3713;311
88251;49131;2024-06-15;5053;529
88252;49132;2023-05-18;1535;320
88253;49132;2023-05-18;1535;642
88254;49133;2023-11-10;1888;479
88255;49134;2025-02-04;4875;381
88256;49134;2025-02-04;4875;603
88257;49134;2025-02-04;4875;330
88258;49135;2024-01-04;3873;1
88259;49135;2024-01-04;3873;640
88260;49135;2024-01-04;3873;329
88261;49135;2024-01-04;3873;503
88262;49135;2024-01-04;3873;650
88263;49136;2023-09-20;2529;351
88264;49137;2025-02-19;4228;208
88265;49137;2025-02-19;4228;459
88266;49137;2025-02-19;4228;1
88267;49138;2024-08-27;129;614
88268;49139;2025-03-10;952;35
88269;49139;2025-03-10;952;308
88270;49139;2025-03-10;952;543
88271;49139;2025-03-10;952;121
88272;49140;2024-07-03;2907;105
88273;49140;2024-07-03;2907;208
88274;49141;2025-11-10;1302;217
88275;49142;2024-03-16;1623;424
88276;49143;2024-02-06;3795;285
88277;49144;2023-08-17;130;132
88278;49144;2023-08-17;130;88
88279;49144;2023-08-17;130;152
88280;49145;2025-07-05;5564;642
88281;49145;2025-07-05;5564;338
88282;49146;2024-02-25;102;323
88283;49147;2023-07-12;2620;375
88284;49147;2023-07-12;2620;94
88285;49147;2023-07-12;2620;64
88286;49147;2023-07-12;2620;54
88287;49148;2025-08-26;2821;602
88288;49148;2025-08-26;2821;501
88289;49149;2025-07-08;4303;82
88290;49149;2025-07-08;4303;302
88291;49150;2025-02-08;5552;415
88292;49151;2024-05-10;333;514
88293;49151;2024-05-10;333;614
88294;49152;2023-12-05;6220;489
88295;49153;2025-03-26;5569;224
88296;49154;2024-04-14;3606;517
88297;49154;2024-04-14;3606;1
88298;49155;2024-04-18;3180;386
88299;49155;2024-04-18;3180;1
88300;49155;2024-04-18;3180;462
88301;49155;2024-04-18;3180;103
88302;49156;2024-10-23;1486;361
88303;49157;2023-09-04;1189;460
88304;49158;2025-11-17;4100;201
88305;49159;2023-11-05;5842;353
88306;49159;2023-11-05;5842;119
88307;49160;2024-09-10;51;101
88308;49160;2024-09-10;51;591
88309;49161;2025-12-03;1409;517
88310;49162;2024-05-04;2481;1
88311;49163;2023-05-06;1369;383
88312;49164;2025-11-30;3983;101
88313;49165;2025-06-14;167;404
88314;49165;2025-06-14;167;4
88315;49166;2024-02-02;2881;469
88316;49166;2024-02-02;2881;612
88317;49167;2024-12-02;1517;349
88318;49167;2024-12-02;1517;414
88319;49168;2025-08-23;5881;404
88320;49168;2025-08-23;5881;28
88321;49169;2024-04-20;5879;414
88322;49169;2024-04-20;5879;279
88323;49169;2024-04-20;5879;248
88324;49169;2024-04-20;5879;285
88325;49170;2023-12-20;3935;502
88326;49170;2023-12-20;3935;235
88327;49170;2023-12-20;3935;109
88328;49170;2023-12-20;3935;248
88329;49171;2023-07-26;3496;310
88330;49172;2023-07-27;4801;608
88331;49172;2023-07-27;4801;502
88332;49173;2024-10-08;3289;108
88333;49173;2024-10-08;3289;555
88334;49174;2023-05-25;5833;111
88335;49174;2023-05-25;5833;503
88336;49175;2024-03-15;3512;507
88337;49175;2024-03-15;3512;235
88338;49176;2024-04-28;1225;639
88339;49176;2024-04-28;1225;502
88340;49177;2023-04-10;5048;361
88341;49177;2023-04-10;5048;354
88342;49178;2025-01-22;1060;341
88343;49179;2023-12-06;4271;321
88344;49179;2023-12-06;4271;110
88345;49180;2024-07-26;6075;3
88346;49180;2024-07-26;6075;112
88347;49181;2023-08-05;1785;632
88348;49181;2023-08-05;1785;503
88349;49182;2025-07-11;5323;51
88350;49182;2025-07-11;5323;266
88351;49183;2023-09-14;2012;235
88352;49184;2025-01-22;625;121
88353;49184;2025-01-22;625;424
88354;49185;2025-10-21;5099;404
88355;49185;2025-10-21;5099;201
88356;49185;2025-10-21;5099;101
88357;49185;2025-10-21;5099;254
88358;49186;2025-10-23;166;405
88359;49186;2025-10-23;166;601
88360;49187;2024-12-08;215;233
88361;49187;2024-12-08;215;286
88362;49188;2023-06-27;2759;321
88363;49188;2023-06-27;2759;394
88364;49189;2024-09-25;4216;7
88365;49190;2025-08-09;843;201
88366;49190;2025-08-09;843;283
88367;49190;2025-08-09;843;202
88368;49191;2023-05-13;2205;101
88369;49191;2023-05-13;2205;124
88370;49192;2024-08-04;3860;446
88371;49192;2024-08-04;3860;329
88372;49193;2024-06-02;201;502
88373;49193;2024-06-02;201;464
88374;49194;2025-03-03;349;607
88375;49195;2023-12-09;3705;398
88376;49195;2023-12-09;3705;310
88377;49195;2023-12-09;3705;1
88378;49196;2024-05-30;3991;429
88379;49196;2024-05-30;3991;265
88380;49197;2023-11-08;1671;108
88381;49198;2024-09-30;6141;447
88382;49199;2025-03-02;1241;302
88383;49199;2025-03-02;1241;1
88384;49200;2025-12-20;3410;3
88385;49201;2024-10-16;5361;351
88386;49201;2024-10-16;5361;208
88387;49202;2024-12-22;68;382
88388;49202;2024-12-22;68;329
88389;49203;2023-12-09;5623;268
88390;49203;2023-12-09;5623;344
88391;49203;2023-12-09;5623;113
88392;49203;2023-12-09;5623;1
88393;49204;2023-09-10;731;519
88394;49204;2023-09-10;731;295
88395;49204;2023-09-10;731;87
88396;49205;2025-03-20;4690;107
88397;49205;2025-03-20;4690;308
88398;49206;2023-11-12;5823;265
88399;49206;2023-11-12;5823;263
88400;49206;2023-11-12;5823;492
88401;49207;2024-09-23;5356;269
88402;49208;2025-08-29;6062;303
88403;49208;2025-08-29;6062;501
88404;49209;2023-12-11;2133;502
88405;49210;2024-03-06;3434;534
88406;49211;2024-03-25;6106;101
88407;49212;2024-08-15;5314;603
88408;49212;2024-08-15;5314;208
88409;49212;2024-08-15;5314;254
88410;49213;2023-06-10;5892;422
88411;49213;2023-06-10;5892;677
88412;49214;2024-01-13;2320;352
88413;49214;2024-01-13;2320;101
88414;49215;2023-04-10;2483;503
88415;49216;2025-12-18;3412;302
88416;49217;2025-12-05;5107;307
88417;49217;2025-12-05;5107;3
88418;49217;2025-12-05;5107;604
