customer_id;gender;age_group
4948;F;20-39
4949;F;20-39
4950;F;<20
4951;M;40-59
4952;F;<20
4953;M;40-59
4954;F;20-39
4955;M;<20
4956;M;<20
4957;F;20-39
4958;M;40-59
4959;M;40-59
4960;F;<20
4961;M;40-59
4962;M;40-59
4963;M;20-39
4964;M;<20
4965;M;<20
4966;M;<20
4967;M;60+
4968;M;20-39
4969;M;20-39
4970;F;40-59
4971;F;20-39
4972;M;40-59
4973;M;<20
4974;F;20-39
4975;F;<20
4976;M;20-39
4977;M;20-39
4978;M;40-59
4979;F;40-59
4980;F;40-59
4981;F;<20
4982;M;60+
4983;M;<20
4984;M;40-59
4985;M;40-59
4986;M;40-59
4987;F;20-39
4988;M;40-59
4989;F;40-59
4990;M;<20
4991;M;40-59
4992;F;<20
4993;F;20-39
4994;M;40-59
4995;F;40-59
4996;M;20-39
4997;M;20-39
4998;M;20-39
4999;M;20-39
5000;F;20-39
5001;M;20-39
5002;F;40-59
5003;F;20-39
5004;M;20-39
5005;M;20-39
5006;M;<20
5007;F;20-39
5008;F;20-39
5009;F;20-39
5010;M;20-39
5011;M;20-39
5012;F;60+
5013;M;20-39
5014;F;20-39
5015;M;<20
5016;M;<20
5017;F;20-39
5018;M;40-59
5019;F;<20
5020;M;20-39
5021;F;20-39
5022;F;20-39
5023;F;60+
5024;F;20-39
5025;F;<20
5026;F;20-39
5027;M;<20
5028;M;<20
5029;F;20-39
5030;M;20-39
5031;M;<20
5032;F;40-59
5033;M;20-39
5034;F;<20
5035;F;60+
5036;M;20-39
5037;F;60+
5038;M;60+
5039;F;20-39
5040;F;20-39
5041;M;40-59
5042;M;20-39
5043;M;<20
5044;M;20-39
5045;M;20-39
5046;F;60+
5047;M;40-59
5048;F;60+
5049;M;40-59
5050;F;40-59
5051;M;20-39
5052;M;60+
5053;F;60+
5054;M;60+
5055;F;40-59
5056;M;40-59
5057;F;20-39
5058;F;60+
5059;F;<20
5060;M;20-39
5061;M;20-39
5062;M;40-59
5063;M;20-39
5064;M;20-39
5065;F;<20
5066;F;20-39
5067;F;20-39
5068;M;<20
5069;M;40-59
5070;F;20-39
5071;M;20-39
5072;M;20-39
5073;M;20-39
5074;F;60+
5075;F;<20
5076;M;20-39
5077;M;40-59
5078;M;<20
5079;M;40-59
5080;F;60+
5081;M;40-59
5082;F;60+
5083;M;20-39
5084;M;20-39
5085;F;<20
5086;M;<20
5087;F;20-39
5088;M;20-39
5089;F;20-39
5090;M;20-39
5091;M;40-59
5092;F;20-39
5093;M;20-39
5094;M;20-39
5095;F;40-59
5096;F;20-39
5097;F;40-59
5098;F;<20
5099;F;20-39
5100;F;60+
5101;F;<20
5102;M;20-39
5103;M;<20
5104;F;<20
5105;F;20-39
5106;M;<20
5107;M;20-39
5108;M;60+
5109;F;20-39
5110;F;<20
5111;M;40-59
5112;F;20-39
5113;F;60+
5114;F;20-39
5115;M;40-59
5116;F;60+
5117;F;20-39
5118;F;40-59
5119;M;40-59
5120;F;40-59
5121;F;20-39
5122;M;20-39
5123;M;<20
5124;F;60+
5125;F;<20
5126;M;<20
5127;M;60+
5128;M;20-39
5129;F;40-59
5130;F;20-39
5131;M;40-59
5132;M;20-39
5133;M;20-39
5134;M;20-39
5135;F;20-39
5136;F;20-39
5137;M;<20
5138;M;40-59
5139;M;20-39
5140;F;20-39
5141;F;20-39
5142;F;20-39
5143;M;40-59
5144;F;20-39
5145;M;60+
5146;F;40-59
5147;F;40-59
5148;M;40-59
5149;F;<20
5150;M;60+
5151;F;40-59
5152;M;40-59
5153;M;20-39
5154;M;20-39
5155;M;40-59
5156;M;20-39
5157;M;40-59
5158;F;20-39
5159;M;20-39
5160;M;20-39
5161;F;<20
5162;F;<20
5163;M;40-59
5164;M;20-39
5165;F;60+
5166;F;40-59
5167;M;40-59
5168;F;20-39
5169;M;40-59
5170;M;60+
5171;F;40-59
5172;F;<20
5173;F;40-59
5174;M;<20
5175;M;<20
5176;M;40-59
5177;M;40-59
5178;M;<20
5179;F;<20
5180;F;60+
5181;F;<20
5182;M;<20
5183;M;40-59
5184;F;60+
5185;M;20-39
5186;F;20-39
5187;M;20-39
5188;F;20-39
5189;F;40-59
5190;F;60+
5191;F;20-39
5192;F;20-39
5193;M;20-39
5194;F;<20
5195;F;20-39
5196;F;<20
5197;M;40-59
5198;M;20-39
5199;F;40-59
5200;F;20-39
5201;M;40-59
5202;M;60+
5203;M;20-39
5204;M;<20
5205;M;40-59
5206;M;<20
5207;M;20-39
5208;F;<20
5209;M;60+
5210;M;<20
5211;M;20-39
5212;M;20-39
5213;F;40-59
5214;F;20-39
5215;M;60+
5216;M;40-59
5217;M;20-39
5218;M;20-39
5219;M;40-59
5220;M;40-59
5221;M;20-39
5222;F;20-39
5223;M;<20
5224;M;<20
5225;M;<20
5226;M;<20
5227;M;<20
5228;M;60+
5229;M;40-59
5230;M;60+
5231;F;40-59
5232;F;40-59
5233;M;<20
5234;M;40-59
5235;F;20-39
5236;F;20-39
5237;M;60+
5238;M;60+
5239;M;20-39
5240;F;40-59
5241;M;<20
5242;M;<20
5243;M;<20
5244;M;20-39
5245;M;40-59
5246;F;20-39
5247;F;<20
5248;M;60+
5249;M;20-39
5250;F;20-39
5251;M;20-39
5252;M;20-39
5253;M;20-39
5254;F;40-59
5255;F;60+
5256;F;20-39
5257;F;20-39
5258;M;<20
5259;M;60+
5260;M;20-39
5261;F;20-39
5262;F;60+
5263;M;40-59
5264;F;<20
5265;M;20-39
5266;M;20-39
5267;M;60+
5268;F;20-39
5269;F;20-39
5270;M;40-59
5271;F;20-39
5272;F;<20
5273;F;60+
5274;F;<20
5275;M;60+
5276;F;40-59
5277;F;<20
5278;F;40-59
5279;M;40-59
5280;F;40-59
5281;F;40-59
5282;M;<20
5283;F;<20
5284;M;40-59
5285;M;<20
5286;M;20-39
5287;F;20-39
5288;F;<20
5289;M;40-59
5290;F;40-59
5291;M;60+
5292;M;<20
5293;F;20-39
5294;F;60+
5295;F;20-39
5296;F;40-59
5297;F;40-59
5298;M;20-39
5299;M;20-39
5300;M;40-59
5301;F;<20
5302;F;60+
5303;F;40-59
5304;M;<20
5305;M;40-59
5306;F;20-39
5307;F;20-39
5308;M;60+
5309;M;40-59
5310;M;40-59
5311;M;60+
5312;M;20-39
5313;M;20-39
5314;F;20-39
5315;M;<20
5316;M;20-39
5317;M;20-39
5318;F;40-59
5319;M;20-39
5320;M;40-59
5321;M;40-59
5322;F;60+
5323;F;20-39
5324;M;60+
5325;M;40-59
5326;M;<20
5327;F;20-39
5328;F;20-39
5329;M;40-59
5330;M;20-39
5331;F;20-39
5332;F;40-59
5333;M;20-39
5334;M;20-39
5335;M;60+
5336;F;60+
5337;F;40-59
5338;F;20-39
5339;F;<20
5340;M;20-39
5341;M;20-39
5342;M;20-39
5343;F;60+
5344;F;40-59
5345;M;20-39
5346;M;20-39
5347;F;20-39
5348;F;20-39
5349;F;40-59
5350;M;<20
5351;F;60+
5352;F;<20
5353;F;20-39
5354;F;60+
5355;F;20-39
5356;F;<20
5357;F;40-59
5358;M;20-39
5359;M;<20
5360;F;<20
5361;F;<20
5362;M;20-39
5363;M;20-39
5364;F;40-59
5365;F;60+
5366;F;<20
5367;M;20-39
5368;F;<20
5369;F;20-39
5370;M;20-39
5371;M;40-59
5372;F;20-39
5373;M;20-39
5374;F;40-59
5375;F;40-59
5376;F;20-39
5377;M;20-39
5378;F;60+
5379;M;20-39
5380;F;40-59
5381;M;40-59
5382;F;20-39
5383;F;20-39
5384;M;<20
5385;M;20-39
5386;F;20-39
5387;M;40-59
5388;M;40-59
5389;M;60+
5390;F;60+
5391;F;40-59
5392;M;<20
5393;F;20-39
5394;M;40-59
5395;M;40-59
5396;M;20-39
5397;M;40-59
5398;M;20-39
5399;F;20-39
5400;M;40-59
5401;F;20-39
5402;M;20-39
5403;M;20-39
5404;M;20-39
5405;F;20-39
5406;F;40-59
5407;M;20-39
5408;M;40-59
5409;M;<20
5410;F;60+
5411;M;40-59
5412;F;20-39
5413;M;20-39
5414;M;20-39
5415;F;40-59
5416;M;40-59
5417;M;40-59
5418;F;60+
5419;M;20-39
5420;M;40-59
5421;M;20-39
5422;M;40-59
5423;F;20-39
5424;M;40-59
5425;F;<20
5426;F;20-39
5427;F;20-39
5428;F;60+
5429;F;20-39
5430;F;20-39
5431;M;20-39
5432;M;20-39
5433;F;60+
5434;M;60+
5435;F;60+
5436;M;60+
5437;F;20-39
5438;M;20-39
5439;F;40-59
5440;M;40-59
5441;M;20-39
5442;F;40-59
5443;F;20-39
5444;F;20-39
5445;F;20-39
5446;M;60+
5447;F;40-59
5448;M;20-39
5449;F;40-59
5450;M;40-59
5451;M;20-39
5452;F;40-59
5453;F;20-39
5454;M;20-39
5455;F;<20
5456;F;20-39
5457;M;20-39
5458;F;<20
5459;M;20-39
5460;M;40-59
5461;F;40-59
5462;M;<20
5463;M;<20
5464;F;20-39
5465;M;60+
5466;F;60+
5467;F;20-39
5468;M;40-59
5469;F;40-59
5470;M;60+
5471;F;<20
5472;M;20-39
5473;F;40-59
5474;M;20-39
5475;F;<20
5476;M;<20
5477;M;20-39
5478;M;40-59
5479;F;40-59
5480;F;20-39
5481;M;60+
5482;M;20-39
5483;M;60+
5484;M;<20
5485;F;40-59
5486;F;60+
5487;F;40-59
5488;M;40-59
5489;M;20-39
5490;F;40-59
5491;M;40-59
5492;F;20-39
5493;M;60+
5494;M;20-39
5495;F;20-39
5496;M;60+
5497;F;20-39
5498;M;<20
5499;M;20-39
5500;M;40-59
5501;M;60+
5502;F;<20
5503;M;40-59
5504;F;40-59
5505;F;40-59
5506;M;40-59
5507;M;60+
5508;M;20-39
5509;F;20-39
5510;F;40-59
5511;M;20-39
5512;F;20-39
5513;M;<20
5514;M;<20
5515;M;60+
5516;F;<20
5517;M;40-59
5518;M;40-59
5519;M;<20
5520;F;20-39
5521;M;20-39
5522;M;20-39
5523;M;20-39
5524;F;40-59
5525;M;20-39
5526;F;<20
5527;M;<20
5528;M;20-39
5529;F;20-39
5530;F;60+
5531;M;<20
5532;F;20-39
5533;F;40-59
5534;M;40-59
5535;F;40-59
5536;F;<20
5537;M;40-59
5538;F;20-39
5539;M;40-59
5540;M;20-39
5541;F;40-59
5542;F;40-59
5543;F;40-59
5544;F;20-39
5545;F;40-59
5546;M;40-59
5547;F;20-39
5548;F;20-39
5549;F;20-39
5550;M;20-39
5551;M;40-59
5552;M;20-39
5553;M;40-59
5554;M;40-59
5555;F;40-59
5556;F;40-59
5557;M;40-59
5558;M;20-39
5559;F;20-39
5560;M;60+
5561;F;60+
5562;M;20-39
5563;M;60+
5564;M;60+
5565;F;20-39
5566;M;40-59
5567;F;40-59
5568;M;20-39
5569;M;<20
5570;F;20-39
5571;M;40-59
5572;M;20-39
5573;F;40-59
5574;F;40-59
5575;M;40-59
5576;M;20-39
5577;F;20-39
5578;F;20-39
5579;F;20-39
5580;F;<20
5581;F;<20
5582;M;20-39
5583;M;40-59
5584;F;20-39
5585;F;20-39
5586;F;60+
5587;F;20-39
5588;M;60+
5589;M;40-59
5590;F;<20
5591;M;60+
5592;F;60+
5593;F;40-59
5594;M;20-39
5595;F;20-39
5596;F;20-39
5597;F;40-59
5598;M;20-39
5599;F;20-39
5600;M;<20
5601;F;<20
5602;M;20-39
5603;F;20-39
5604;F;60+
5605;F;20-39
5606;F;20-39
5607;M;20-39
5608;F;20-39
5609;M;40-59
5610;F;20-39
5611;M;60+
5612;F;60+
5613;M;40-59
5614;F;40-59
5615;F;20-39
5616;M;40-59
5617;M;20-39
5618;F;40-59
5619;F;20-39
5620;M;20-39
5621;M;<20
5622;M;40-59
5623;F;40-59
5624;F;<20
5625;M;20-39
5626;F;20-39
5627;F;40-59
5628;F;<20
5629;M;<20
5630;M;40-59
5631;M;40-59
5632;M;40-59
5633;M;40-59
5634;M;60+
5635;M;20-39
5636;F;20-39
5637;M;60+
5638;F;<20
5639;M;40-59
5640;F;<20
5641;M;20-39
5642;F;<20
5643;F;40-59
5644;M;40-59
5645;F;<20
5646;M;<20
5647;F;20-39
5648;M;20-39
5649;M;20-39
5650;M;60+
5651;F;<20
5652;M;20-39
5653;F;20-39
5654;M;20-39
5655;M;20-39
5656;M;40-59
5657;F;40-59
5658;F;40-59
5659;M;20-39
5660;F;40-59
5661;M;60+
5662;M;60+
5663;F;60+
5664;M;20-39
5665;M;60+
5666;F;40-59
5667;M;40-59
5668;F;40-59
5669;F;60+
5670;F;20-39
5671;F;40-59
5672;F;40-59
5673;M;40-59
5674;F;40-59
5675;F;20-39
5676;F;20-39
5677;M;20-39
5678;F;40-59
5679;F;40-59
5680;M;40-59
5681;F;40-59
5682;M;40-59
5683;M;<20
5684;F;40-59
5685;M;60+
5686;M;40-59
5687;M;60+
5688;M;60+
5689;F;20-39
5690;F;40-59
5691;F;20-39
5692;M;20-39
5693;F;20-39
5694;F;20-39
5695;F;20-39
5696;M;40-59
5697;M;<20
5698;F;20-39
5699;F;20-39
5700;M;20-39
5701;F;60+
5702;M;20-39
5703;M;<20
5704;F;60+
5705;F;60+
5706;M;40-59
5707;F;40-59
5708;F;<20
5709;M;40-59
5710;F;20-39
5711;F;20-39
5712;F;20-39
5713;F;40-59
5714;F;20-39
5715;M;20-39
5716;M;<20
5717;F;40-59
5718;F;20-39
5719;M;20-39
5720;M;20-39
5721;F;40-59
5722;M;20-39
5723;M;60+
5724;F;20-39
5725;F;<20
5726;F;20-39
5727;F;<20
5728;M;20-39
5729;F;20-39
5730;M;60+
5731;M;20-39
5732;F;20-39
5733;F;20-39
5734;F;20-39
5735;M;20-39
5736;F;20-39
5737;F;<20
5738;F;20-39
5739;F;60+
5740;M;40-59
5741;F;60+
5742;F;20-39
5743;F;60+
5744;F;20-39
5745;F;<20
5746;M;40-59
5747;M;<20
5748;F;20-39
5749;F;40-59
5750;F;40-59
5751;M;20-39
5752;M;20-39
5753;F;<20
5754;F;60+
5755;M;20-39
5756;F;20-39
5757;M;20-39
5758;M;60+
5759;M;40-59
5760;M;20-39
5761;M;60+
5762;F;<20
5763;F;60+
5764;F;<20
5765;M;20-39
5766;M;<20
5767;M;60+
5768;F;60+
5769;M;40-59
5770;F;20-39
5771;F;20-39
5772;F;20-39
5773;M;20-39
5774;F;<20
5775;M;40-59
5776;M;40-59
5777;F;60+
5778;F;20-39
5779;F;20-39
5780;M;20-39
5781;F;20-39
5782;F;40-59
5783;M;40-59
5784;F;<20
5785;M;20-39
5786;F;60+
5787;F;20-39
5788;F;20-39
5789;F;40-59
5790;M;40-59
5791;F;<20
5792;F;40-59
5793;M;60+
5794;M;<20
5795;F;<20
5796;F;40-59
5797;F;40-59
5798;F;20-39
5799;F;20-39
5800;M;40-59
5801;M;20-39
5802;F;<20
5803;F;<20
5804;F;20-39
5805;F;60+
5806;F;20-39
5807;F;20-39
5808;F;60+
5809;M;20-39
5810;F;20-39
5811;F;<20
5812;M;40-59
5813;F;40-59
5814;F;40-59
5815;F;20-39
5816;F;20-39
5817;M;20-39
5818;M;60+
5819;M;<20
5820;M;40-59
5821;F;40-59
5822;F;<20
5823;F;20-39
5824;M;<20
5825;M;20-39
5826;M;60+
5827;F;20-39
5828;M;60+
5829;F;<20
5830;F;20-39
5831;F;60+
5832;M;60+
5833;M;20-39
5834;F;40-59
5835;F;60+
5836;M;40-59
5837;F;40-59
5838;F;<20
5839;M;<20
5840;M;40-59
5841;M;20-39
5842;M;20-39
5843;M;20-39
5844;F;20-39
5845;M;20-39
5846;F;20-39
5847;F;20-39
5848;M;<20
5849;M;60+
5850;F;40-59
5851;F;<20
5852;F;20-39
5853;M;20-39
5854;M;40-59
5855;M;40-59
5856;F;40-59
5857;F;40-59
5858;F;<20
5859;F;20-39
5860;M;<20
5861;F;20-39
5862;M;20-39
5863;F;40-59
5864;F;20-39
5865;F;40-59
5866;M;20-39
5867;F;20-39
5868;F;40-59
5869;M;<20
5870;M;20-39
5871;F;20-39
5872;M;40-59
5873;M;20-39
5874;M;60+
5875;M;60+
5876;M;40-59
5877;F;20-39
5878;M;40-59
5879;F;<20
5880;M;60+
5881;M;20-39
5882;M;20-39
5883;F;20-39
5884;F;40-59
5885;M;60+
5886;M;20-39
5887;M;20-39
5888;M;40-59
5889;F;40-59
5890;M;40-59
5891;F;20-39
5892;F;40-59
5893;F;60+
5894;F;<20
5895;M;20-39
5896;F;<20
5897;M;20-39
5898;F;40-59
5899;F;20-39
5900;M;20-39
5901;F;<20
5902;M;60+
5903;M;40-59
5904;F;20-39
5905;M;40-59
5906;F;<20
5907;F;60+
5908;F;40-59
5909;M;<20
5910;M;60+
5911;F;<20
5912;M;40-59
5913;F;20-39
5914;M;40-59
5915;M;<20
5916;F;<20
5917;F;20-39
5918;F;60+
5919;F;20-39
5920;M;40-59
5921;M;20-39
5922;M;60+
5923;F;20-39
5924;M;20-39
5925;F;60+
5926;M;20-39
5927;F;20-39
5928;F;60+
5929;F;20-39
5930;M;20-39
5931;F;20-39
5932;M;40-59
5933;M;60+
5934;M;40-59
5935;M;40-59
5936;F;20-39
5937;M;<20
5938;M;20-39
5939;F;<20
5940;F;<20
5941;F;40-59
5942;F;<20
5943;M;<20
5944;F;20-39
5945;M;20-39
5946;M;<20
5947;M;<20
5948;F;20-39
5949;M;20-39
5950;F;40-59
5951;M;60+
5952;M;40-59
5953;M;40-59
5954;M;60+
5955;M;20-39
5956;F;40-59
5957;F;20-39
5958;M;20-39
5959;F;20-39
5960;M;<20
5961;M;40-59
5962;M;<20
5963;F;40-59
5964;M;60+
5965;F;20-39
5966;M;<20
5967;F;20-39
5968;M;20-39
5969;F;60+
5970;F;40-59
5971;M;40-59
5972;M;20-39
5973;F;40-59
5974;F;40-59
5975;F;<20
5976;M;20-39
5977;F;<20
5978;M;20-39
5979;M;60+
5980;F;40-59
5981;F;20-39
5982;F;60+
5983;F;20-39
5984;M;<20
5985;F;60+
5986;M;60+
5987;M;40-59
5988;M;20-39
5989;F;60+
5990;M;40-59
5991;M;40-59
5992;F;20-39
5993;F;20-39
5994;F;40-59
5995;F;60+
5996;M;20-39
5997;F;20-39
5998;F;40-59
5999;F;20-39
6000;F;20-39
6001;M;<20
6002;M;<20
6003;F;40-59
6004;M;<20
6005;M;<20
6006;F;60+
6007;F;40-59
6008;F;<20
6009;F;20-39
6010;F;40-59
6011;F;20-39
6012;F;20-39
6013;M;20-39
6014;F;20-39
6015;M;40-59
6016;M;<20
6017;M;20-39
6018;F;20-39
6019;F;<20
6020;F;<20
6021;F;60+
6022;F;20-39
6023;M;20-39
6024;F;<20
6025;F;40-59
6026;F;20-39
6027;M;60+
6028;M;40-59
6029;F;20-39
6030;M;40-59
6031;M;<20
6032;M;60+
6033;M;60+
6034;M;20-39
6035;F;40-59
6036;F;20-39
6037;F;20-39
6038;M;40-59
6039;M;60+
6040;M;20-39
6041;M;40-59
6042;M;40-59
6043;F;20-39
6044;F;40-59
6045;F;40-59
6046;M;40-59
6047;M;60+
6048;M;<20
6049;M;20-39
6050;F;<20
6051;M;<20
6052;F;20-39
6053;F;60+
6054;M;20-39
6055;M;40-59
6056;M;20-39
6057;M;20-39
6058;F;40-59
6059;F;40-59
6060;F;20-39
6061;F;60+
6062;M;20-39
6063;M;20-39
6064;M;20-39
6065;M;40-59
6066;F;20-39
6067;M;60+
6068;M;20-39
6069;M;20-39
6070;M;60+
6071;F;20-39
6072;M;20-39
6073;M;<20
6074;M;20-39
6075;F;20-39
6076;F;20-39
6077;F;40-59
6078;M;<20
6079;M;20-39
6080;F;20-39
6081;M;20-39
6082;M;40-59
6083;F;40-59
6084;M;20-39
6085;M;<20
6086;F;20-39
6087;M;<20
6088;M;20-39
6089;M;40-59
6090;F;40-59
6091;M;20-39
6092;M;60+
6093;F;<20
6094;F;60+
6095;F;40-59
6096;M;20-39
6097;M;<20
6098;F;<20
6099;F;60+
6100;M;20-39
6101;F;60+
6102;M;20-39
6103;F;20-39
6104;F;40-59
6105;M;20-39
6106;F;20-39
6107;F;60+
6108;M;20-39
6109;M;60+
6110;F;60+
6111;M;<20
6112;M;20-39
6113;M;20-39
6114;F;40-59
6115;M;60+
6116;F;60+
6117;M;60+
6118;M;20-39
6119;F;20-39
6120;M;20-39
6121;M;60+
6122;M;20-39
6123;F;<20
6124;M;<20
6125;M;20-39
6126;M;20-39
6127;M;<20
6128;M;60+
6129;F;40-59
6130;M;20-39
6131;M;40-59
6132;F;20-39
6133;F;40-59
6134;M;20-39
6135;M;20-39
6136;M;20-39
6137;F;20-39
6138;M;40-59
6139;M;40-59
6140;M;40-59
6141;M;20-39
6142;M;20-39
6143;M;40-59
6144;F;<20
6145;F;<20
6146;F;20-39
6147;F;20-39
6148;M;20-39
6149;F;<20
6150;F;40-59
6151;F;40-59
6152;F;40-59
6153;M;40-59
6154;M;20-39
6155;M;60+
6156;M;40-59
6157;M;20-39
6158;M;20-39
6159;M;40-59
6160;F;40-59
6161;F;40-59
6162;F;40-59
6163;M;60+
6164;F;60+
6165;F;40-59
6166;F;60+
6167;F;60+
6168;M;<20
6169;M;40-59
6170;F;20-39
6171;F;20-39
6172;M;20-39
6173;M;20-39
6174;M;<20
6175;M;20-39
6176;F;<20
6177;F;40-59
6178;M;60+
6179;M;60+
6180;M;20-39
6181;M;20-39
6182;F;60+
6183;F;<20
6184;F;60+
6185;M;40-59
6186;F;20-39
6187;F;<20
6188;M;<20
6189;F;20-39
6190;F;20-39
6191;F;60+
6192;M;40-59
6193;M;20-39
6194;M;20-39
6195;M;20-39
6196;M;<20
6197;F;40-59
6198;M;40-59
6199;M;40-59
6200;F;20-39
6201;F;20-39
6202;F;40-59
6203;F;40-59
6204;M;40-59
6205;M;20-39
6206;F;60+
6207;M;20-39
6208;M;20-39
6209;M;40-59
6210;F;<20
6211;M;40-59
6212;F;20-39
6213;M;<20
6214;F;<20
6215;M;60+
6216;M;40-59
6217;F;20-39
6218;F;<20
6219;M;20-39
6220;M;20-39
6221;M;40-59
6222;M;20-39
6223;F;20-39
6224;M;<20
6225;F;40-59
6226;M;40-59
6227;M;40-59
6228;M;40-59
6229;M;60+
6230;M;20-39
6231;F;60+
6232;M;40-59
6233;F;<20
6234;M;40-59
6235;M;40-59
6236;M;40-59
6237;M;20-39
6238;F;20-39
6239;F;60+
6240;F;20-39
6241;F;<20
6242;M;20-39
6243;M;20-39
6244;F;40-59
6245;M;40-59
6246;M;60+
6247;F;20-39
6248;F;20-39
6249;F;20-39
6250;M;20-39
